(395, 633);(953, 82);8908;18220;1.7390036582946777;8710;42213;4.160999298095703
(395, 633);(544, 92);6134;8921;0.725999116897583;6134;29785;3.485997438430786
(422, 95);(39, 882);10154;21915;2.3479695320129395;9474;78848;10.434473037719727
(422, 95);(771, 550);6044;7703;0.702000617980957;6012;19653;1.793003797531128
(546, 406);(575, 619);3326;4040;0.27700138092041016;3326;33074;1.8503167629241943
(546, 406);(929, 662);6742;6954;0.58500075340271;5212;56764;6.041000843048096
(535, 243);(822, 336);3242;1712;0.12199974060058594;3242;9311;0.45999860763549805
(535, 243);(953, 82);5102;3711;0.34000134468078613;4878;22964;2.7200002670288086
(869, 132);(527, 683);8058;11286;0.9459998607635498;7238;84631;11.965000629425049
(869, 132);(177, 929);12740;10322;0.934999942779541;12026;246049;53.51999855041504
(702, 796);(422, 416);5514;4403;0.38399839401245117;5514;54545;5.190998554229736
(702, 796);(575, 619);2296;1802;0.17199969291687012;2296;3348;0.12499833106994629
(520, 1001);(469, 917);1756;2162;0.1680006980895996;1086;1014;0.03099989891052246
(520, 1001);(601, 574);5002;6630;0.4499974250793457;4842;18024;1.2089998722076416
(655, 1010);(440, 671);4598;11115;0.8329999446868896;4250;14697;1.0169992446899414
(655, 1010);(39, 882);8776;12357;0.9719991683959961;7986;62209;4.138998031616211
(434, 411);(42, 166);5080;12040;0.9170002937316895;4908;27247;2.5499982833862305
(434, 411);(781, 558);4058;4703;0.4129974842071533;4058;25426;1.8199994564056396
(571, 470);(6, 173);6838;15771;1.4029998779296875;6838;49508;6.049996614456177
(571, 470);(693, 400);1500;1268;0.17499947547912598;1500;2729;0.0950002670288086
(204, 136);(956, 248);8670;7154;0.48400044441223145;8456;58446;11.1399986743927
(204, 136);(458, 695);7280;3465;0.3520019054412842;6870;54096;7.509998559951782
(39, 882);(880, 260);11012;18064;1.6479966640472412;11012;68784;11.077999591827393
(39, 882);(603, 766);7368;7208;0.568000316619873;6984;45314;2.890000104904175
(655, 719);(414, 63);7556;3570;0.32399868965148926;7524;39121;6.321001768112183
(655, 719);(468, 773);2520;824;0.10199618339538574;2520;5370;0.25100016593933105
(867, 83);(492, 1012);11494;12405;1.0850012302398682;10808;89521;18.699999809265137
(867, 83);(395, 633);8496;9129;0.7219991683959961;8194;114560;17.228001594543457
(70, 656);(655, 1010);9466;17405;1.4030001163482666;8412;49415;3.75600004196167
(70, 656);(736, 848);8536;10375;0.7939989566802979;7980;50278;5.659999847412109
(422, 416);(544, 92);4166;2733;0.23800015449523926;3792;9123;0.5680005550384521
(422, 416);(663, 697);4368;3668;0.317000150680542;4368;26977;1.6959989070892334
(641, 250);(492, 1012);8360;3284;0.2569999694824219;8322;34314;4.703354358673096
(641, 250);(373, 580);4774;4781;0.43400001525878906;4732;31514;3.5079965591430664
(773, 675);(466, 268);5424;3398;0.26200103759765625;5304;13625;1.1130027770996094
(773, 675);(900, 39);7288;5539;0.4219999313354492;6868;43279;5.220998287200928
(503, 768);(961, 793);5270;5043;0.385998010635376;4792;13579;0.9580013751983643
(503, 768);(31, 420);6586;14771;1.761997938156128;6182;7108;0.49599719047546387
(975, 353);(770, 357);2362;4230;0.35399961471557617;2362;9812;0.4610006809234619
(975, 353);(520, 1001);8300;16833;1.681001901626587;8300;51838;6.652000188827515
(813, 452);(15, 98);9540;14379;1.262000560760498;9408;96490;28.305999040603638
(813, 452);(601, 574);3306;1309;0.1809983253479004;3306;43419;3.736001968383789
(509, 714);(867, 83);8870;8745;0.6909990310668945;8024;67012;9.069998502731323
(509, 714);(466, 268);6208;12004;0.8979995250701904;5366;36749;3.199002981185913
(771, 550);(986, 5);6618;12995;1.199002981185913;6310;56634;8.417998790740967
(771, 550);(546, 174);4780;5513;0.4290022850036621;4696;26458;2.303999185562134
(151, 72);(642, 828);12640;39028;4.138002395629883;11268;61075;8.539000749588013
(151, 72);(480, 326);7346;7628;0.6519982814788818;6602;19557;1.1070036888122559
(606, 953);(527, 683);3016;781;0.08800029754638672;3016;11097;0.6139974594116211
(606, 953);(612, 313);6744;8615;0.5899994373321533;6744;25027;1.9729995727539062
(855, 813);(385, 577);6546;7209;0.5680005550384521;5644;27593;2.690995931625366
(855, 813);(427, 284);7432;3663;0.3229982852935791;7298;28603;4.227999687194824
(823, 96);(770, 357);2822;3715;0.3379995822906494;2822;7420;0.35199809074401855
(823, 96);(936, 336);3034;1325;0.20499968528747559;2852;4523;0.24300050735473633
(961, 793);(480, 326);7464;3863;0.33899974822998047;7224;41107;5.847998857498169
(961, 793);(527, 683);5050;1947;0.1790003776550293;4890;15058;0.9660003185272217
(953, 82);(422, 95);5362;7265;0.7410018444061279;5362;7265;0.6520016193389893
(953, 82);(936, 336);2608;4283;0.3599977493286133;2608;4283;0.2050001621246338
(26, 605);(792, 556);9800;6986;0.5170004367828369;8688;80018;9.129997253417969
(26, 605);(880, 260);10718;23216;2.474998712539673;9968;89595;21.628999948501587
(414, 63);(986, 5);6416;27000;3.1149966716766357;5952;25390;2.651000738143921
(414, 63);(663, 202);3046;3134;0.22500014305114746;3046;10850;0.6729979515075684
(841, 410);(655, 1010);6744;12233;1.0200011730194092;6744;54408;7.013997554779053
(841, 410);(663, 202);3222;3836;0.3120005130767822;3002;7730;0.41499805450439453
(544, 92);(663, 697);6582;4198;0.40999746322631836;6526;17083;1.6889996528625488
(544, 92);(975, 353);5558;4367;0.39299702644348145;5426;30910;3.6580004692077637
(671, 469);(509, 714);3380;2992;0.29400038719177246;3380;14811;0.8540003299713135
(671, 469);(15, 98);8188;11493;1.0609984397888184;8056;49431;7.738172769546509
(601, 574);(1000, 18);8780;8603;0.8560011386871338;8394;76007;13.121999502182007
(601, 574);(544, 92);6686;3365;0.2570016384124756;6662;27470;2.7720038890838623
(17, 93);(855, 813);12738;26148;3.6400015354156494;11920;141416;26.978000164031982
(17, 93);(781, 558);9954;8342;0.673001766204834;9554;64621;13.619998455047607
(458, 695);(954, 117);9296;7514;0.7140016555786133;8466;67800;8.608000993728638
(458, 695);(663, 697);2290;758;0.11100077629089355;2162;3678;0.14399981498718262
(736, 848);(731, 963);2080;1486;0.16300106048583984;1370;3325;0.10999941825866699
(736, 848);(961, 793);2470;5426;0.402998685836792;2470;8444;0.38699841499328613
(319, 616);(458, 695);1910;1825;0.32999634742736816;1770;2245;0.09099721908569336
(319, 616);(469, 917);5536;10032;0.7280018329620361;4112;22357;1.5089967250823975
(1000, 18);(671, 469);5826;5684;0.6149981021881104;5826;27469;2.8669991493225098
(1000, 18);(814, 459);5170;5786;0.5410022735595703;5154;33754;3.3859994411468506
(814, 459);(544, 92);4942;4342;0.42099761962890625;4894;22572;1.9989991188049316
(814, 459);(929, 662);4030;7791;0.7429988384246826;2530;10888;0.6199958324432373
(781, 558);(113, 174);8216;11235;0.9129989147186279;8216;61415;7.695998191833496
(781, 558);(693, 400);1932;6318;0.421999454498291;1932;6318;0.2980010509490967
(469, 917);(992, 74);11272;11531;0.9910018444061279;10786;83492;13.69499659538269
(469, 917);(771, 550);5268;4975;0.4329996109008789;5268;25586;2.3550000190734863
(929, 662);(771, 550);3916;3164;0.24199795722961426;2386;7103;0.30899715423583984
(929, 662);(869, 132);7542;32495;3.5369985103607178;5580;20901;1.6320006847381592
(603, 766);(204, 136);8948;18640;1.9929983615875244;8298;88369;13.91599988937378
(603, 766);(466, 268);7356;13279;0.9750006198883057;6354;43042;3.239001512527466
(956, 248);(395, 633);7994;7295;0.7239987850189209;7992;147250;24.035999059677124
(956, 248);(39, 882);13480;15603;1.537001371383667;11784;62535;9.085000038146973
(770, 357);(535, 243);2824;2180;0.14300036430358887;2806;7056;0.4360010623931885
(770, 357);(434, 964);7788;10946;0.8740031719207764;7614;61848;7.324997425079346
(760, 0);(220, 791);13078;15450;2.269000768661499;10376;125652;23.70600128173828
(760, 0);(979, 126);2694;11937;0.7150027751922607;2694;11937;0.6019997596740723
(427, 284);(469, 917);9796;5351;0.4660000801086426;7074;51537;4.167999029159546
(427, 284);(771, 550);4816;1816;0.18000006675720215;4636;12477;0.9219992160797119
(353, 400);(414, 63);3614;2230;0.2219991683959961;3614;15983;1.1939988136291504
(353, 400);(23, 45);4924;5328;0.5120015144348145;4870;7652;0.6779983043670654
(434, 964);(771, 550);5806;7024;0.5470097064971924;5806;30254;2.5169997215270996
(434, 964);(929, 662);8018;23229;2.0329995155334473;6500;68521;8.38500165939331
(546, 174);(869, 132);4124;3199;0.2279951572418213;3534;14257;0.8539993762969971
(546, 174);(979, 126);4908;5267;0.4029991626739502;4578;12519;0.7889981269836426
(177, 929);(26, 605);7736;10637;0.7590024471282959;6580;48301;2.3259992599487305
(177, 929);(458, 695);5500;5745;0.5599977970123291;4676;16023;0.9089982509613037
(527, 683);(544, 92);7194;3956;0.2929997444152832;7170;40154;3.814997673034668
(527, 683);(929, 662);6280;5187;0.34600114822387695;4782;45187;3.651000738143921
(31, 420);(458, 695);5386;3835;0.29900169372558594;5370;16050;1.761002540588379
(31, 420);(606, 953);8942;9183;0.7229986190795898;8444;49683;5.286998987197876
(15, 98);(571, 470);7798;4514;0.36500024795532227;7060;29463;3.7119994163513184
(15, 98);(509, 714);8268;10772;1.7930002212524414;8136;23201;3.0030016899108887
(731, 963);(6, 173);10938;2745;0.41900062561035156;10800;45306;8.233999967575073
(731, 963);(414, 63);10900;14275;1.5859990119934082;10268;88091;19.144001245498657
(954, 117);(6, 173);10362;8723;0.7980005741119385;10040;84609;12.81100058555603
(954, 117);(1000, 18);1174;2537;0.21600008010864258;1174;2537;0.089996337890625
(979, 126);(422, 95);6052;4590;0.3490006923675537;5694;10765;0.7310001850128174
(979, 126);(91, 717);12270;11987;0.8060033321380615;11952;224932;52.93399739265442
(471, 946);(91, 717);11306;15947;1.53300142288208;7640;110577;10.658000469207764
(471, 946);(642, 828);2182;2652;0.2570006847381592;2182;3906;0.15200185775756836
(992, 74);(658, 165);3734;9025;0.7049996852874756;3734;20561;1.7279980182647705
(992, 74);(503, 768);9956;12813;1.0780024528503418;9040;65294;11.44299864768982
(361, 102);(544, 92);1870;1229;0.167999267578125;1870;1656;0.05899953842163086
(361, 102);(23, 45);4834;3788;0.3730008602142334;4240;20739;1.068997859954834
(440, 671);(17, 93);8630;15388;1.3970026969909668;7472;51918;6.928997039794922
(440, 671);(427, 284);4748;6077;0.436997652053833;4306;14706;0.8189988136291504
(91, 717);(503, 768);6772;8363;0.8110003471374512;5796;28538;1.905998945236206
(91, 717);(641, 250);8652;5361;0.3280010223388672;8312;76587;11.109000444412231
(612, 313);(655, 719);4232;3543;0.2629988193511963;4232;5517;0.2819981575012207
(612, 313);(976, 58);4886;4273;0.5039999485015869;4660;10552;0.7790007591247559
(801, 575);(576, 393);3080;2891;0.27900052070617676;3080;12816;0.9169995784759521
(801, 575);(900, 39);5976;5133;0.4369981288909912;5756;26070;2.2770001888275146
(52, 202);(31, 420);2272;1182;0.07999777793884277;2272;2325;0.08699846267700195
(52, 202);(571, 470);6286;14699;1.3249986171722412;6286;44611;6.537001371383667
(663, 697);(731, 963);3578;9568;0.8119988441467285;2932;13135;0.767003059387207
(663, 697);(70, 656);6882;8231;0.6289999485015869;6702;41253;3.298997402191162
(373, 580);(39, 882);4548;603;0.1360006332397461;4548;8952;0.700002908706665
(373, 580);(792, 556);4738;2817;0.3169994354248047;4738;9356;0.5359988212585449
(976, 58);(663, 202);3748;1825;0.2089993953704834;3706;19660;1.5889999866485596
(976, 58);(793, 13);2010;6393;0.41300249099731445;2010;6393;0.28499650955200195
(466, 268);(867, 83);4998;6284;0.5169985294342041;4810;18147;1.741999864578247
(466, 268);(869, 132);5240;3785;0.2670009136199951;4718;30255;3.0999979972839355
(480, 326);(64, 513);5298;9184;0.7980012893676758;4908;32933;2.949000120162964
(480, 326);(642, 828);7222;16946;1.5079984664916992;5940;27997;2.2669970989227295
(689, 705);(440, 671);2682;1813;0.1809985637664795;2682;5726;0.2409982681274414
(689, 705);(527, 683);1716;588;0.08700275421142578;1716;1447;0.04199814796447754
(880, 260);(663, 202);2534;1168;0.07199883460998535;2534;7980;0.33699846267700195
(880, 260);(458, 695);6740;3725;0.2799985408782959;6740;58889;5.966998338699341
(492, 1012);(204, 136);13358;17892;1.3699989318847656;10368;106760;12.386998891830444
(492, 1012);(793, 13);11292;5378;0.5079987049102783;11212;89109;18.551000118255615
(385, 577);(693, 400);4142;15519;1.4990015029907227;4142;23292;1.9140005111694336
(385, 577);(814, 459);5124;23972;2.8180017471313477;5116;28608;2.649998903274536
(714, 301);(979, 126);4098;4261;0.36800098419189453;3476;12088;0.7650003433227539
(714, 301);(509, 714);5310;2571;0.21200132369995117;5232;45225;4.032999038696289
(663, 202);(466, 268);2462;1076;0.06600069999694824;2294;6954;0.37799882888793945
(663, 202);(773, 675);5328;4294;0.31599998474121094;5248;28551;3.0869994163513184
(6, 173);(781, 558);9290;8069;0.7040002346038818;9290;92372;20.333998918533325
(6, 173);(814, 459);9224;20043;1.750002145767212;9224;76952;17.164000749588013
(271, 738);(760, 0);9926;8752;0.6389975547790527;9654;47603;5.913000822067261
(271, 738);(26, 605);5114;4102;0.2839999198913574;4350;29912;2.0590012073516846
(792, 556);(70, 656);8234;4812;0.3360013961791992;8054;69268;9.372998237609863
(792, 556);(23, 45);9734;11786;1.0299992561340332;9734;50939;6.307997703552246
(900, 39);(1000, 18);1084;1759;0.15400099754333496;1084;1759;0.056001901626586914
(900, 39);(663, 697);7606;7164;0.5550005435943604;7528;53298;8.797998905181885
