(914, 134) (313, 302) 10598,26980,2.373002529144287,7442,79272,11.238993644714355
(914, 134) (425, 149) 6688,17897,1.6579999923706055,5302,25114,2.0719993114471436
(708, 680) (900, 711) 8304,5696,0.3299992084503174,2418,6113,0.21399998664855957
(708, 680) (989, 0) 10540,8917,0.7670011520385742,8020,42171,5.541997671127319
(305, 25) (217, 576) 6622,2900,0.18900299072265625,6334,39821,5.255997657775879
(305, 25) (400, 890) 11176,9613,0.6629981994628906,9574,90181,11.025997161865234
(547, 902) (102, 500) 12264,8227,0.5129983425140381,7248,67666,8.82599949836731
(547, 902) (217, 673) 6822,2583,0.17400026321411133,4930,42679,4.849998950958252
(695, 122) (253, 188) 5584,648,0.17299866676330566,4684,574,0.041998863220214844
(695, 122) (219, 706) 12802,15121,1.1249992847442627,9750,157340,25.145000219345093
(271, 140) (526, 1000) 11714,7481,0.5082530975341797,9764,69827,10.864086627960205
(271, 140) (982, 926) 13502,9523,0.578000545501709,11740,66502,9.976425886154175
(287, 559) (823, 525) 8366,9210,0.6929996013641357,6824,64113,8.125002384185791
(287, 559) (721, 384) 10278,9438,0.6369991302490234,6078,31019,2.414996385574341
(900, 711) (584, 245) 6202,17608,1.7185957431793213,5924,31033,5.563995122909546
(900, 711) (271, 140) 10180,19568,1.6040003299713135,8990,34653,4.5329976081848145
(62, 627) (1022, 332) 16326,39649,3.600999593734741,12122,105591,15.57099986076355
(62, 627) (686, 638) 13786,8717,0.5509991645812988,7800,61905,5.66158390045166
(740, 670) (427, 162) 7366,4806,0.36397457122802734,6596,10366,0.6402335166931152
(740, 670) (686, 638) 3716,3169,0.19300341606140137,668,606,0.02299642562866211
(21, 502) (942, 792) 19182,35902,3.2647910118103027,11296,163580,29.12662410736084
(21, 502) (686, 638) 13596,12612,0.7769997119903564,7848,69686,7.470000267028809
(427, 162) (0, 175) 4322,453,0.1939990520477295,4322,453,0.032000064849853516
(427, 162) (700, 50) 3992,2346,0.22900176048278809,3178,7178,0.569998025894165
(617, 624) (41, 451) 11980,15403,1.0400323867797852,6948,47013,3.7099664211273193
(617, 624) (524, 554) 1210,1383,0.13199806213378906,1210,1383,0.05399966239929199
(975, 428) (294, 3) 9870,14345,1.2100038528442383,8510,67769,20.446995973587036
(975, 428) (584, 245) 5574,10893,1.149996042251587,4642,23498,3.3279998302459717
(291, 1005) (511, 160) 12408,14562,1.1789987087249756,9984,104401,18.697997093200684
(291, 1005) (356, 25) 13096,14095,0.9139981269836426,11722,134363,17.34199810028076
(217, 576) (975, 428) 12410,19039,1.3039979934692383,9052,34981,2.5430002212524414
(217, 576) (526, 1000) 6720,7159,0.5040004253387451,6206,45566,4.494996547698975
(413, 942) (721, 384) 7974,2678,0.19099831581115723,7048,74845,13.720999240875244
(413, 942) (617, 624) 3996,5779,0.507000207901001,3996,18290,2.425997018814087
(524, 554) (425, 149) 6700,10900,0.9870014190673828,4958,19973,1.5700011253356934
(524, 554) (928, 708) 7116,2482,0.17699480056762695,4792,25964,2.476996660232544
(796, 9) (102, 500) 13894,32928,3.2469992637634277,10058,68404,10.369998931884766
(796, 9) (956, 7) 4160,8229,0.5610017776489258,2384,7099,0.3009984493255615
(700, 50) (430, 520) 7320,14805,1.3190021514892578,6872,96348,13.971996784210205
(700, 50) (792, 407) 5302,623,0.24300169944763184,3944,11617,1.053999900817871
(821, 749) (695, 122) 13640,6146,0.36699986457824707,8306,60272,8.59599781036377
(821, 749) (41, 451) 20274,25224,2.162000894546509,10738,81817,11.604002237319946
(942, 332) (764, 14) 7320,4125,0.21699905395507812,4012,15685,1.9730002880096436
(942, 332) (217, 576) 11368,13620,1.068002462387085,9026,135569,22.787999629974365
(369, 199) (557, 236) 2420,878,0.16913819313049316,2028,4877,0.24884366989135742
(369, 199) (962, 196) 7154,9679,0.7148604393005371,6038,12725,1.4954686164855957
(294, 3) (669, 822) 16272,13982,0.9269979000091553,12072,370390,99.0880229473114
(294, 3) (907, 174) 8374,27031,2.3299970626831055,6966,25033,2.1919965744018555
(485, 772) (323, 610) 2766,991,0.10300040245056152,2310,1166,0.06700015068054199
(485, 772) (740, 670) 6280,9856,0.8000016212463379,2958,8325,0.6159977912902832
(970, 92) (370, 670) 12890,10931,0.8240084648132324,10200,156587,29.932788610458374
(970, 92) (353, 264) 10960,34276,2.788998603820801,7370,56794,7.742001295089722
(847, 88) (764, 14) 1126,620,0.05799984931945801,1126,620,0.0240018367767334
(847, 88) (970, 92) 1246,599,0.07300066947937012,1246,599,0.020000934600830078
(882, 385) (196, 334) 11836,31034,2.471000909805298,8008,100139,13.280998945236206
(882, 385) (900, 711) 4350,539,0.06499838829040527,3644,17129,1.122999906539917
(792, 407) (65, 61) 12254,13853,1.1780006885528564,8654,78596,16.4149968624115
(792, 407) (323, 610) 8822,4591,0.3169989585876465,7302,127697,18.18294930458069
(611, 366) (975, 428) 3980,802,0.17099738121032715,3888,17111,1.524998426437378
(611, 366) (217, 576) 9704,10324,0.7630012035369873,6222,62026,6.27599835395813
(388, 915) (1022, 332) 8798,12313,1.2129993438720703,8672,17674,2.284998655319214
(388, 915) (41, 451) 10026,8442,0.5480005741119385,7318,65354,6.858001708984375
(551, 212) (584, 245) 462,33,0.12399888038635254,462,33,0.001001596450805664
(551, 212) (823, 525) 4218,9071,1.0839989185333252,4218,9071,0.9879999160766602
(430, 520) (28, 401) 5446,3348,0.156996488571167,4980,13530,0.7159972190856934
(430, 520) (603, 295) 4656,3632,0.26299548149108887,3850,9008,0.3979988098144531
(823, 525) (485, 772) 4494,7777,0.7799997329711914,4368,12677,1.54500150680542
(823, 525) (356, 25) 6868,6464,0.6070027351379395,6868,6464,0.497997522354126
(323, 610) (603, 295) 9186,2963,0.2499985694885254,6548,49517,3.608999013900757
(323, 610) (847, 88) 12232,5400,0.34600186347961426,9694,69582,8.256000757217407
(328, 843) (619, 400) 6668,1827,0.19699811935424805,5714,25152,2.518998146057129
(328, 843) (28, 401) 8610,10504,0.6810042858123779,6996,40612,3.9829483032226562
(257, 469) (956, 7) 13208,34253,3.0980007648468018,10170,89445,14.687001466751099
(257, 469) (425, 149) 4208,8084,0.6199996471405029,3904,11434,1.2609975337982178
(870, 207) (764, 14) 2414,5087,0.29599785804748535,2354,7704,0.6230013370513916
(870, 207) (102, 500) 12876,35911,3.3359994888305664,9360,83616,12.301997423171997
(554, 734) (62, 627) 12416,8682,0.5140008926391602,6240,75544,9.797999858856201
(554, 734) (414, 27) 8978,6055,0.5199992656707764,7912,60419,7.1880011558532715
(958, 8) (356, 25) 8332,23716,2.5769991874694824,7432,57405,6.617995500564575
(958, 8) (879, 381) 4046,542,0.09699773788452148,4662,32628,2.5370001792907715
(579, 210) (524, 554) 4916,4233,0.3400003910064697,4172,23020,1.6839983463287354
(579, 210) (313, 302) 5694,11163,0.9709997177124023,3300,11614,0.6779968738555908
(669, 822) (271, 140) 13776,19563,1.426999807357788,10234,66348,10.273002624511719
(669, 822) (370, 670) 7154,13935,0.922996997833252,4546,15051,1.0910005569458008
(544, 790) (1022, 698) -1,0,0.05399942398071289,-1,755118,111.94453716278076
(544, 790) (355, 823) 2022,255,0.09100174903869629,2022,255,0.009999990463256836
(65, 61) (907, 174) 11860,14399,1.43499755859375,9024,54240,6.762999773025513
(65, 61) (882, 385) 13242,18338,1.4670023918151855,9466,82381,18.2149977684021
(253, 188) (796, 9) 8958,6696,0.4440040588378906,8496,143859,19.106998443603516
(253, 188) (414, 27) 8774,21616,2.3860020637512207,5134,86398,8.258996725082397
(962, 196) (792, 407) 4820,3208,0.2689967155456543,3348,13569,0.9319972991943359
(962, 196) (102, 500) 13752,37222,3.6809985637664795,10652,101887,17.7629976272583
(584, 245) (388, 915) 9182,12995,1.0599994659423828,7524,32000,4.61100172996521
(584, 245) (291, 1005) 11358,16682,1.174001693725586,9194,66332,12.484999418258667
(199, 325) (962, 196) 11614,35418,3.0529959201812744,8242,18485,3.3019964694976807
(199, 325) (313, 302) 1232,160,0.13999533653259277,1232,160,0.005997180938720703
(879, 381) (271, 140) 8780,18162,1.3939969539642334,7044,57406,12.743000745773315
(879, 381) (975, 428) 1148,1983,0.16300129890441895,1148,1983,0.08799910545349121
(217, 673) (1022, 698) -1,0,0.03199911117553711,-1,755118,134.1839952468872
(217, 673) (958, 8) 14308,11787,1.1569981575012207,11816,78245,10.326002597808838
(356, 25) (102, 500) 5766,11718,1.3779959678649902,5766,39394,7.43299674987793
(356, 25) (787, 232) 5414,14956,1.3989968299865723,5138,16327,1.8140006065368652
(41, 451) (823, 525) 12102,21587,2.042996883392334,9396,116850,15.948997974395752
(41, 451) (721, 384) 10308,20114,1.9359993934631348,8412,93236,10.947999954223633
(565, 921) (524, 554) 6236,6880,0.4439983367919922,3890,2220,0.08499908447265625
(565, 921) (847, 88) 12188,9734,0.5940873622894287,9898,62907,15.54695987701416
(514, 1007) (695, 122) 9574,7652,0.6680476665496826,10686,102437,14.941448211669922
(514, 1007) (823, 525) 6308,2420,0.1869950294494629,6454,36416,4.665996074676514
(429, 202) (514, 1007) 11382,15739,1.4439990520477295,9384,34120,3.045001268386841
(429, 202) (219, 706) 9204,7127,0.4230029582977295,6202,20322,2.0320017337799072
(28, 401) (414, 27) 13410,40684,5.108998775482178,8236,163769,24.256000995635986
(28, 401) (821, 749) 19522,14823,0.9510006904602051,11058,228903,45.31502413749695
(526, 425) (485, 772) 5294,2083,0.16099810600280762,4018,5554,0.31099820137023926
(526, 425) (217, 576) 9214,8765,0.6469993591308594,5396,32305,2.5280017852783203
(928, 708) (294, 3) 9826,4189,0.45799875259399414,9586,22548,3.004995346069336
(928, 708) (217, 673) 10480,4591,0.26399707794189453,7858,39466,4.495007276535034
(1022, 698) (975, 428) -1,0,0.039999961853027344,-1,1288,0.025997161865234375
(1022, 698) (524, 554) -1,0,0.031998395919799805,-1,1288,0.02899956703186035
(956, 7) (870, 207) 2344,5323,0.46900105476379395,2344,5323,0.42499637603759766
(956, 7) (669, 822) 14906,18432,1.5689988136291504,11648,281894,68.31200313568115
(481, 758) (62, 627) 10110,6676,0.5509986877441406,5606,61418,7.388002872467041
(481, 758) (907, 174) 10224,9103,0.6699998378753662,8076,80435,15.495733976364136
(421, 94) (355, 823) 10460,19034,1.3730037212371826,9372,152548,24.87799859046936
(421, 94) (956, 7) 7408,23618,2.527994394302368,7362,76123,9.429997682571411
(400, 890) (579, 210) 9132,6119,0.46199679374694824,7580,11595,1.919999599456787
(400, 890) (740, 670) 7602,11195,1.0169970989227295,4280,18319,1.9129955768585205
(398, 748) (592, 235) 7810,3013,0.25099921226501465,6360,13413,1.041001558303833
(398, 748) (821, 749) 12504,8143,0.47899627685546875,5370,58031,5.748997688293457
(355, 823) (603, 295) 7384,2355,0.21500062942504883,6502,21193,2.4660003185272217
(355, 823) (928, 708) 7846,4136,0.23900103569030762,6734,55237,7.356000900268555
(557, 236) (989, 0) 5480,5375,0.6000001430511475,5544,24794,2.580000162124634
(557, 236) (65, 61) 7764,4843,0.35799694061279297,5620,45985,7.584002733230591
(942, 792) (805, 530) 4878,2567,0.19100022315979004,3168,11373,0.9259967803955078
(942, 792) (62, 627) 19244,22573,2.439999580383301,11320,257308,59.73661231994629
(721, 384) (425, 149) 3900,1139,0.19499683380126953,3900,11596,1.5260009765625
(721, 384) (291, 1005) 11962,6874,0.4010000228881836,8148,47484,10.351003408432007
(102, 500) (592, 235) 8668,19065,2.0710012912750244,6270,32346,3.9569976329803467
(102, 500) (1022, 698) -1,0,0.01799798011779785,-1,755118,170.55454206466675
(117, 338) (458, 61) 11424,35797,3.6589956283569336,6266,111112,15.877032041549683
(117, 338) (544, 790) 7982,7765,0.58599853515625,6246,6323,0.627002477645874
(805, 530) (528, 912) 7454,7783,0.527000904083252,5064,18707,1.878000020980835
(805, 530) (740, 670) 1660,1469,0.12400150299072266,1660,2420,0.10300040245056152
(764, 14) (398, 748) 11796,12138,0.8509988784790039,9210,75529,14.225999116897583
(764, 14) (41, 451) 13784,39483,3.7060329914093018,10082,58611,11.199391841888428
(467, 630) (199, 325) 12152,11669,0.7719981670379639,5210,24988,1.550999402999878
(467, 630) (284, 450) 12464,13372,0.7789990901947021,4230,28892,1.6099982261657715
(907, 174) (620, 448) 5068,5623,0.3469994068145752,4388,8166,0.6040000915527344
(907, 174) (821, 749) 14688,13290,1.1430001258850098,8306,152270,27.580998182296753
(353, 264) (557, 236) 5430,13766,1.0949976444244385,2312,4563,0.20299673080444336
(353, 264) (217, 576) 4424,3123,0.21500062942504883,3984,19492,1.550001859664917
(686, 638) (313, 302) 10548,9157,0.6309998035430908,7606,125948,15.41899847984314
(686, 638) (847, 88) 8734,6534,0.36100149154663086,7016,75931,10.647999286651611
(335, 968) (217, 673) 5572,867,0.10899615287780762,5166,57756,5.05700159072876
(335, 968) (592, 235) 8640,5049,0.4669992923736572,8446,47026,5.422001600265503
(414, 27) (551, 212) 4842,8725,0.602996826171875,2398,2922,0.14700007438659668
(414, 27) (356, 25) 8212,22976,2.4080026149749756,3716,15351,0.4929986000061035
(57, 242) (528, 912) 11668,7981,0.5680036544799805,8584,48407,9.640997648239136
(57, 242) (514, 1007) 11098,22770,2.0250051021575928,9478,60451,12.151999950408936
(0, 175) (429, 202) 4398,10969,0.9169948101043701,4398,10969,0.8039953708648682
(0, 175) (291, 1005) 12848,13979,0.923997163772583,10518,156818,26.55899739265442
(982, 926) (284, 450) 17156,13450,0.739999532699585,11198,213815,41.61100435256958
(982, 926) (328, 843) 10952,4747,0.3529996871948242,7456,35776,4.002997398376465
(620, 448) (617, 624) 3994,5422,0.367999792098999,2060,4324,0.20523643493652344
(620, 448) (284, 450) 10682,18337,1.4849958419799805,5134,51122,4.028998851776123
(1022, 332) (557, 236) 6574,8552,0.5230100154876709,5122,22254,1.8190209865570068
(1022, 332) (989, 0) 3920,1249,0.10600137710571289,3452,2984,0.16698336601257324
(526, 1000) (942, 792) 10980,10251,0.7160036563873291,4992,12661,1.3209965229034424
(526, 1000) (547, 902) 1064,140,0.06900620460510254,1064,140,0.004999876022338867
(663, 412) (323, 610) 8256,2996,0.31099820137023926,5728,68285,6.5159947872161865
(663, 412) (982, 926) 8296,8347,0.6950011253356934,6416,23168,2.6139984130859375
(603, 295) (882, 385) 3964,4283,0.3189992904663086,3150,10342,0.672996997833252
(603, 295) (565, 921) 9142,7297,0.5030009746551514,6948,49887,6.567007303237915
(592, 235) (21, 502) 9012,19476,1.931999921798706,6954,29561,4.806002378463745
(592, 235) (217, 673) 10574,2848,0.2779984474182129,8034,120358,17.161004066467285
(619, 400) (663, 412) 488,418,0.13899755477905273,488,418,0.009997844696044922
(619, 400) (721, 384) 1084,134,0.10600543022155762,1084,134,0.004992485046386719
(981, 197) (257, 469) 13352,31102,2.7070000171661377,9572,172934,34.91000008583069
